Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆
H5: Max (node 5468) → H5: Max (node 5486) in NEF (0.99988587),0.06727559,0.06274298,-0.00453261,-6.73737928,1461.40480000,1472.39800000,10.99320000,0.75223511,54.27213000,54.65741500,0.38528500,0.70991317,1154.56620000,1159.25000000,4.68380000,0.40567618,1415.39780000,1321.50790000,-93.88990000,-6.63346375,-0.00000000,-0.00000000,0.00000000,-83.29750457,-0.16489091,-0.16495464,-0.00006373,0.03864980,0.16489091,0.16495464,0.00006373,0.03864980,0.00000000,0.00000000,-0.00000000,-89.10043608,-0.33836081,-0.33915394,-0.00079313,0.23440362,-11.47761200,-11.54828100,-0.07066900,0.61571170,0.33836081,0.33915394,0.00079313,0.23440362,11.47761200,11.54828100,0.07066900,0.61571170,0.00000003,0.00000001,-0.00000002,-57.72699505,0.93272440,0.93725702,0.00453262,0.48595491,31.18304100,30.91078900,-0.27225200,-0.87307713,3240.41220000,3234.93780000,-5.47440000,-0.16894147,1.00000000,1.00000000,0.00000000,0.00000000,0.58157835,0.58300069,0.00142234,0.24456550,1.00000000,1.00000000,0.00000000,0.00000000,3846.43400000,3843.38180000,-3.05220000,-0.07935142,3846.43400000,3843.38180000,-3.05220000,-0.07935142,-0.00000000,-0.00000000,0.00000000,-89.10043608,0.93272440,0.93725702,0.00453262,0.48595491,47.65279300,48.00074700,0.34795400,0.73018595,0.06727559,0.06274298,-0.00453261,-6.73737790,1.00000000,1.00000000,0.00000000,0.00000000,
H6: Max (node 5456) → H6: Max (node 5470) in NEF (0.99982992),0.11346257,0.05148321,-0.06197936,-54.62537998,1779.12080000,1718.48890000,-60.63190000,-3.40796982,74.58637400,72.61814900,-1.96822500,-2.63885331,1213.50170000,1146.96570000,-66.53600000,-5.48297543,2518.94640000,2535.51140000,16.56500000,0.65761622,0.00000000,0.00000000,-0.00000000,-73.52310925,-0.16253575,-0.16508359,-0.00254784,1.56755668,0.16253575,0.16508359,0.00254784,1.56755668,-0.00000000,0.00000000,0.00000000,-565.55577682,-0.33087019,-0.33894044,-0.00807025,2.43909855,-10.97712100,-10.93194000,0.04518100,-0.41159244,0.33087019,0.33894044,0.00807025,2.43909855,10.97712100,10.93194000,-0.04518100,-0.41159244,-0.00000003,-0.00000000,0.00000003,-94.40497061,0.88653743,0.94851679,0.06197936,6.99117239,25.72010100,26.96586300,1.24576200,4.84353463,3293.99560000,3215.66700000,-78.32860000,-2.37792060,1.00000000,1.00000000,0.00000000,0.00000000,0.56319505,0.58810256,0.02490751,4.42253709,1.00000000,1.00000000,0.00000000,0.00000000,3968.44240000,3804.91540000,-163.52700000,-4.12068473,3968.44240000,3804.91540000,-163.52700000,-4.12068473,0.00000000,-0.00000000,-0.00000000,-565.55577682,0.88653743,0.94851679,0.06197936,6.99117239,43.82786300,47.82446300,3.99660000,9.11885665,0.11346257,0.05148321,-0.06197936,-54.62538086,1.00000000,1.00000000,0.00000000,0.00000000,
Total,0.23443092,0.23365562,-0.00077530,-0.33071602,13786.22112000,13880.47226000,94.25114000,0.68366189,524.82231500,520.19299860,-4.62931640,-0.88207309,9216.16910000,9233.68116000,17.51206000,0.19001453,14864.14238000,14630.09290400,-234.04947600,-1.57459119,-0.00000000,-0.00000000,0.00000000,-13.20390622,-3.89649740,-3.89417742,0.00231998,-0.05954014,3.89649742,3.89417744,-0.00231998,-0.05954014,-0.00000000,0.00000000,0.00000000,-589.63835231,-7.12220622,-7.11883906,0.00336716,-0.04727692,-180.27691360,-179.92391160,0.35300200,-0.19581098,7.12220620,7.11883908,-0.00336712,-0.04727636,180.27691380,179.92390980,-0.35300400,-0.19581209,-0.00000020,0.00000013,0.00000033,-165.09579024,29.76556906,29.76634404,0.00077498,0.00260361,317.69425620,316.37175480,-1.32250140,-0.41628118,19436.36010120,19421.10080720,-15.25929400,-0.07850901,10.00000000,9.99999998,-0.00000002,-0.00000020,27.55722246,27.55774794,0.00052548,0.00190687,10.00000000,9.99999998,-0.00000002,-0.00000020,48162.34600000,48219.10480000,56.75880000,0.11784891,65112.92140000,65075.15760000,-37.76380000,-0.05799740,0.00000000,-0.00000000,-0.00000000,-589.63835231,21.76556906,21.76634424,0.00077518,0.00356150,650.85455600,650.31835200,-0.53620400,-0.08238461,0.23443092,0.23365563,-0.00077529,-0.33071320,10.00000000,10.00000000,0.00000000,0.00000000,
Min basin decomposition according to INS: Kinetic Energy Density SCF
C1: Min (node 2165) → C1: Min (node 4324) in NEF (0.99951388),0.08206326,0.03731905,-0.04474421,-54.52404589,470.00530000,305.95090000,-164.05440000,-34.90479788,14.96014500,11.38276900,-3.57737600,-23.91270940,249.49697000,180.15606000,-69.34091000,-27.79228541,710.13920000,478.21112000,-231.92808000,-32.65952365,-0.06496107,-0.06321200,0.00174908,-2.69250316,-0.33456838,-0.28215427,0.05241411,-15.66618758,0.26960730,0.21894228,-0.05066502,-18.79215437,-0.08613303,-0.05138811,0.03474492,-40.33866799,-0.57795321,-0.47017324,0.10777997,-18.64856326,-12.38493300,-8.36978960,4.01514340,-32.41958112,0.49182018,0.41878512,-0.07303506,-14.84995187,13.03443200,12.16874300,-0.86568900,-6.64155523,0.64949936,3.79895310,3.14945374,484.90482577,2.54410910,2.18838840,-0.35572070,-13.98213229,16.70717800,16.24036800,-0.46681000,-2.79406851,11.59285900,9.83475170,-1.75810730,-15.16543331,0.45284044,0.39804601,-0.05479443,-12.10016270,2.55924380,2.16317840,-0.39606540,-15.47587612,0.43769540,0.37095124,-0.06674416,-15.24899736,2709.43920000,2246.31750000,-463.12170000,-17.09289878,4609.56260000,3777.33810000,-832.22450000,-18.05430520,0.08613303,0.05138811,-0.03474492,-40.33866799,1.66871830,1.44648590,-0.22223240,-13.31755036,42.43722200,40.05858500,-2.37863700,-5.60507236,0.12288140,0.27050835,0.14762695,120.13775071,0.44449842,0.40981612,-0.03468230,-7.80256992,
C1: Min (node 4249) → C1: Min (node 2140) in NEF (0.99984613),-0.14137570,-0.09661712,0.04475858,-31.65931911,181.77129000,244.68569000,62.91440000,34.61184657,4.97175110,7.22495640,2.25320530,45.32015490,96.92471000,127.91436000,30.98965000,31.97290969,94.67824000,162.63563000,67.95739000,71.77720034,0.10835297,0.08387583,-0.02447714,-22.59018373,-0.05494217,-0.08519253,-0.03025035,55.05853036,0.16329514,0.16906836,0.00577322,3.53545121,0.14033521,0.09093451,-0.04940070,-35.20192901,-0.12165622,-0.17931521,-0.05765899,47.39502016,-5.37533210,-7.31857640,-1.94324430,36.15114869,0.26199143,0.27024972,0.00825829,3.15212219,4.11503240,4.39428030,0.27924790,6.78604377,-1.26029970,-2.92429610,-1.66399640,132.03180164,0.81278898,0.99559794,0.18280896,22.49156478,3.65626350,4.35683280,0.70056930,19.16079900,2.13644880,3.06383470,0.92738590,43.40782236,0.08345400,0.12400386,0.04054986,48.58947800,0.77926321,0.98313251,0.20386930,26.16180225,0.11190221,0.14983014,0.03792793,33.89381675,816.62811000,1102.24180000,285.61369000,34.97475613,1286.11800000,1747.94230000,461.82430000,35.90839254,-0.14033521,-0.09093451,0.04940070,-35.20192901,0.58898455,0.69593766,0.10695311,18.15889907,9.42324560,11.72125600,2.29801040,24.38661261,-0.22057993,-0.27611777,-0.05553784,25.17810211,0.09870151,0.11991336,0.02121185,21.49090974,
C1: Min (node 816) → C1: Min (node 2788) in NEF (0.99939072),0.05001426,0.02551574,-0.02449852,-48.98306611,509.15808000,306.51636000,-202.64172000,-39.79937233,15.81648000,11.31517000,-4.50131000,-28.45961933,259.39406000,180.95381000,-78.44025000,-30.23980194,740.03322000,461.50428000,-278.52894000,-37.63735633,-0.04339189,-0.05424602,-0.01085413,25.01418410,-0.33984789,-0.28207000,0.05777789,-17.00110305,0.29645599,0.22782397,-0.06863202,-23.15082923,-0.05420218,-0.03964608,0.01455611,-26.85520150,-0.59079406,-0.47030584,0.12048822,-20.39428426,-13.01462300,-8.38538850,4.62923450,-35.56948595,0.53659188,0.43065976,-0.10593212,-19.74165543,13.62542300,12.22452300,-1.40090000,-10.28151566,0.61080035,3.83913410,3.22833375,528.54156845,2.65240010,2.20988470,-0.44251540,-16.68358405,17.19685000,16.33354700,-0.86330300,-5.02012287,11.87100900,9.53592050,-2.33508850,-19.67051411,0.46370556,0.38595129,-0.07775427,-16.76802624,2.65699770,2.18184040,-0.47515730,-17.88324092,0.45040239,0.37256674,-0.07783565,-17.28135812,2795.58740000,2198.15690000,-597.43050000,-21.37048192,4753.10200000,3686.33750000,-1066.76450000,-22.44354319,0.05420218,0.03964608,-0.01455611,-26.85520150,1.75159530,1.46475120,-0.28684410,-16.37616292,43.61168600,40.25667800,-3.35500800,-7.69291057,0.08840035,0.26117146,0.17277111,195.44166835,0.45680007,0.41184269,-0.04495738,-9.84180672,
C2: Min (node 1597) → C2: Min (node 4072) in NEF (0.99992817),0.03779118,0.04554612,0.00775495,20.52051991,285.08189000,316.57769000,31.49580000,11.04798344,8.68575160,10.96832800,2.28257640,26.27954960,170.49933000,190.15611000,19.65678000,11.52894853,126.59775000,124.95577000,-1.64198000,-1.29700567,-0.06167387,-0.06068635,0.00098752,-1.60120485,-0.24829037,-0.29224647,-0.04395610,17.70350578,0.18661650,0.23156012,0.04494362,24.08341170,-0.05176663,-0.05069672,0.00106991,-2.06678909,-0.40207549,-0.48087194,-0.07879645,19.59742684,-5.70942800,-7.37190060,-1.66247260,29.11802373,0.35030887,0.43017522,0.07986635,22.79883749,8.91028390,10.79177200,1.88148810,21.11591641,3.20085590,3.41987190,0.21901600,6.84241987,1.91398680,2.16860770,0.25462090,13.30316907,11.82409200,13.04427600,1.22018400,10.31947316,8.20070660,9.80395100,1.60324440,19.55007633,0.33515729,0.38943776,0.05428047,16.19552121,1.89756430,2.15913110,0.26156680,13.78434449,0.32529633,0.36902563,0.04372930,13.44291219,1925.23540000,2209.75200000,284.51660000,14.77827594,3198.11530000,3753.20050000,555.08520000,17.35663502,0.05176663,0.05069672,-0.00106991,-2.06678909,1.26339410,1.43055640,0.16716230,13.23120790,31.10460300,34.33868900,3.23408600,10.39745146,0.26168083,0.29044949,0.02876866,10.99379729,0.36261127,0.40984286,0.04723159,13.02540597,
C2: Min (node 2898) → C2: Min (node 16) in NEF (0.99895347),-0.10051717,-0.06974641,0.03077076,-30.61243766,352.22379000,336.65465000,-15.56914000,-4.42024089,6.81890140,5.50882160,-1.31007980,-19.21247607,138.83087000,136.07507000,-2.75580000,-1.98500521,286.22381000,318.81388000,32.59007000,11.38621906,0.08511221,0.07491005,-0.01020216,-11.98671641,-0.13356884,-0.09424388,0.03932496,-29.44171934,0.21868105,0.16915393,-0.04952712,-22.64810783,0.09207319,0.06751440,-0.02455880,-26.67312298,-0.26435122,-0.19400966,0.07034156,-26.60913008,-9.02554610,-7.11829990,1.90724620,-21.13164321,0.35642441,0.26152405,-0.09490036,-26.62566237,5.23299190,2.89077780,-2.34221410,-44.75860358,-3.79255410,-4.22752210,-0.43496800,11.46899922,1.27978250,1.02925210,-0.25053040,-19.57601389,5.23678160,3.53148800,-1.70529360,-32.56377161,4.59572240,3.31520850,-1.28051390,-27.86316902,0.18782404,0.13168848,-0.05613556,-29.88731368,1.26888510,1.03687010,-0.23201500,-18.28494952,0.19654423,0.15991762,-0.03662661,-18.63530158,1354.02910000,1150.33920000,-203.68990000,-15.04324390,2258.24870000,1853.84350000,-404.40520000,-17.90791245,-0.09207319,-0.06751440,0.02455880,-26.67312298,0.88669408,0.70941690,-0.17727718,-19.99304879,13.06690600,9.17117760,-3.89572840,-29.81370188,-0.36579421,-0.37248711,-0.00669290,1.82968998,0.15233139,0.10946084,-0.04287055,-28.14295202,
C2: Min (node 36) → C2: Min (node 3048) in NEF (0.99996056),0.06680109,0.02981338,-0.03698771,-55.36992368,263.72000000,329.23536000,65.51536000,24.84277264,8.55133680,11.00244100,2.45110420,28.66340383,163.76137000,194.19032000,30.42895000,18.58127469,119.85382000,125.86772000,6.01390000,5.01769572,-0.07892718,-0.05217788,0.02674930,-33.89111328,-0.24416206,-0.29410481,-0.04994275,20.45475452,0.16523488,0.24192692,0.07669204,46.41395328,-0.08048234,-0.03502921,0.04545313,-56.47590623,-0.39397183,-0.48470005,-0.09072822,23.02911353,-5.36230190,-7.55136610,-2.18906420,40.82321810,0.31348949,0.44967084,0.13618135,43.44048344,8.65097260,11.15965800,2.50868540,28.99888274,3.28867070,3.60829150,0.31962080,9.71884476,1.84389020,2.21238480,0.36849460,19.98462815,11.64934600,13.26405100,1.61470500,13.86090687,8.10306530,9.85592080,1.75285550,21.63200511,0.33116675,0.39150214,0.06033539,18.21903618,1.83906730,2.19575570,0.35668840,19.39507053,0.31844854,0.37369970,0.05525116,17.35010624,1871.92800000,2244.18980000,372.26180000,19.88654478,3121.27810000,3802.00480000,680.72670000,21.80922937,0.08048234,0.03502921,-0.04545313,-56.47590623,1.20699310,1.46498540,0.25799230,21.37479493,30.60501800,34.91872500,4.31370700,14.09477034,0.29683310,0.28820982,-0.00862328,-2.90509381,0.35678721,0.41676578,0.05997857,16.81073994,
C2: Min (node 4637) → C2: Min (node 4669) in NEF (0.99987400),-0.04703731,-0.01957037,0.02746694,-58.39393877,186.48092000,140.34611000,-46.13481000,-24.73969455,6.75488550,3.67849830,-3.07638720,-45.54314355,93.36905400,64.51799500,-28.85105900,-30.90002283,56.16614700,29.83499900,-26.33114800,-46.88081595,0.05548884,0.03795418,-0.01753467,-31.60034351,-0.09920425,-0.06075137,0.03845287,-38.76131874,0.15469309,0.09870555,-0.05598754,-36.19265734,0.04017578,0.01821153,-0.02196425,-54.67036767,-0.20111438,-0.12830525,0.07280913,-36.20284636,-6.41291760,-4.46540720,1.94751040,-30.36855487,0.24129016,0.14651678,-0.09477338,-39.27776417,3.71594510,1.66476590,-2.05117920,-55.19939463,-2.69697250,-2.80064130,-0.10366880,3.84389533,1.00530270,0.60371263,-0.40159007,-39.94717909,4.14110870,1.94014250,-2.20096620,-53.14920132,3.56873870,2.19954810,-1.36919060,-38.36623287,0.14585192,0.08737162,-0.05848030,-40.09566484,1.01741700,0.62359063,-0.39382637,-38.70845189,0.15971090,0.09735704,-0.06235386,-39.04170410,1142.27940000,735.49547000,-406.78393000,-35.61159643,1863.98980000,1203.55300000,-660.43680000,-35.43135268,-0.04017578,-0.01821153,0.02196425,-54.67036767,0.68588092,0.40899854,-0.27688238,-40.36887044,11.00294400,5.35641960,-5.64652440,-51.31830536,-0.23568192,-0.22012949,0.01555243,-6.59890670,0.12827013,0.06393052,-0.06433961,-50.15946191,
C3: Min (node 1597) → C2: Min (node 4072) in NEF (0.99992817),0.03779118,0.04554612,0.00775495,20.52051991,285.08189000,316.57769000,31.49580000,11.04798344,8.68575160,10.96832800,2.28257640,26.27954960,170.49933000,190.15611000,19.65678000,11.52894853,126.59775000,124.95577000,-1.64198000,-1.29700567,-0.06167387,-0.06068635,0.00098752,-1.60120485,-0.24829037,-0.29224647,-0.04395610,17.70350578,0.18661650,0.23156012,0.04494362,24.08341170,-0.05176663,-0.05069672,0.00106991,-2.06678909,-0.40207549,-0.48087194,-0.07879645,19.59742684,-5.70942800,-7.37190060,-1.66247260,29.11802373,0.35030887,0.43017522,0.07986635,22.79883749,8.91028390,10.79177200,1.88148810,21.11591641,3.20085590,3.41987190,0.21901600,6.84241987,1.91398680,2.16860770,0.25462090,13.30316907,11.82409200,13.04427600,1.22018400,10.31947316,8.20070660,9.80395100,1.60324440,19.55007633,0.33515729,0.38943776,0.05428047,16.19552121,1.89756430,2.15913110,0.26156680,13.78434449,0.32529633,0.36902563,0.04372930,13.44291219,1925.23540000,2209.75200000,284.51660000,14.77827594,3198.11530000,3753.20050000,555.08520000,17.35663502,0.05176663,0.05069672,-0.00106991,-2.06678909,1.26339410,1.43055640,0.16716230,13.23120790,31.10460300,34.33868900,3.23408600,10.39745146,0.26168083,0.29044949,0.02876866,10.99379729,0.36261127,0.40984286,0.04723159,13.02540597,
C3: Min (node 2898) → C2: Min (node 16) in NEF (0.99895347),-0.10051717,-0.06974641,0.03077076,-30.61243766,352.22379000,336.65465000,-15.56914000,-4.42024089,6.81890140,5.50882160,-1.31007980,-19.21247607,138.83087000,136.07507000,-2.75580000,-1.98500521,286.22381000,318.81388000,32.59007000,11.38621906,0.08511221,0.07491005,-0.01020216,-11.98671641,-0.13356884,-0.09424388,0.03932496,-29.44171934,0.21868105,0.16915393,-0.04952712,-22.64810783,0.09207319,0.06751440,-0.02455880,-26.67312298,-0.26435122,-0.19400966,0.07034156,-26.60913008,-9.02554610,-7.11829990,1.90724620,-21.13164321,0.35642441,0.26152405,-0.09490036,-26.62566237,5.23299190,2.89077780,-2.34221410,-44.75860358,-3.79255410,-4.22752210,-0.43496800,11.46899922,1.27978250,1.02925210,-0.25053040,-19.57601389,5.23678160,3.53148800,-1.70529360,-32.56377161,4.59572240,3.31520850,-1.28051390,-27.86316902,0.18782404,0.13168848,-0.05613556,-29.88731368,1.26888510,1.03687010,-0.23201500,-18.28494952,0.19654423,0.15991762,-0.03662661,-18.63530158,1354.02910000,1150.33920000,-203.68990000,-15.04324390,2258.24870000,1853.84350000,-404.40520000,-17.90791245,-0.09207319,-0.06751440,0.02455880,-26.67312298,0.88669408,0.70941690,-0.17727718,-19.99304879,13.06690600,9.17117760,-3.89572840,-29.81370188,-0.36579421,-0.37248711,-0.00669290,1.82968998,0.15233139,0.10946084,-0.04287055,-28.14295202,
C3: Min (node 36) → C2: Min (node 3048) in NEF (0.99996056),0.06680109,0.02981338,-0.03698771,-55.36992368,263.72000000,329.23536000,65.51536000,24.84277264,8.55133680,11.00244100,2.45110420,28.66340383,163.76137000,194.19032000,30.42895000,18.58127469,119.85382000,125.86772000,6.01390000,5.01769572,-0.07892718,-0.05217788,0.02674930,-33.89111328,-0.24416206,-0.29410481,-0.04994275,20.45475452,0.16523488,0.24192692,0.07669204,46.41395328,-0.08048234,-0.03502921,0.04545313,-56.47590623,-0.39397183,-0.48470005,-0.09072822,23.02911353,-5.36230190,-7.55136610,-2.18906420,40.82321810,0.31348949,0.44967084,0.13618135,43.44048344,8.65097260,11.15965800,2.50868540,28.99888274,3.28867070,3.60829150,0.31962080,9.71884476,1.84389020,2.21238480,0.36849460,19.98462815,11.64934600,13.26405100,1.61470500,13.86090687,8.10306530,9.85592080,1.75285550,21.63200511,0.33116675,0.39150214,0.06033539,18.21903618,1.83906730,2.19575570,0.35668840,19.39507053,0.31844854,0.37369970,0.05525116,17.35010624,1871.92800000,2244.18980000,372.26180000,19.88654478,3121.27810000,3802.00480000,680.72670000,21.80922937,0.08048234,0.03502921,-0.04545313,-56.47590623,1.20699310,1.46498540,0.25799230,21.37479493,30.60501800,34.91872500,4.31370700,14.09477034,0.29683310,0.28820982,-0.00862328,-2.90509381,0.35678721,0.41676578,0.05997857,16.81073994,
C3: Min (node 4637) → C2: Min (node 4669) in NEF (0.99987400),-0.04703731,-0.01957037,0.02746694,-58.39393877,186.48092000,140.34611000,-46.13481000,-24.73969455,6.75488550,3.67849830,-3.07638720,-45.54314355,93.36905400,64.51799500,-28.85105900,-30.90002283,56.16614700,29.83499900,-26.33114800,-46.88081595,0.05548884,0.03795418,-0.01753467,-31.60034351,-0.09920425,-0.06075137,0.03845287,-38.76131874,0.15469309,0.09870555,-0.05598754,-36.19265734,0.04017578,0.01821153,-0.02196425,-54.67036767,-0.20111438,-0.12830525,0.07280913,-36.20284636,-6.41291760,-4.46540720,1.94751040,-30.36855487,0.24129016,0.14651678,-0.09477338,-39.27776417,3.71594510,1.66476590,-2.05117920,-55.19939463,-2.69697250,-2.80064130,-0.10366880,3.84389533,1.00530270,0.60371263,-0.40159007,-39.94717909,4.14110870,1.94014250,-2.20096620,-53.14920132,3.56873870,2.19954810,-1.36919060,-38.36623287,0.14585192,0.08737162,-0.05848030,-40.09566484,1.01741700,0.62359063,-0.39382637,-38.70845189,0.15971090,0.09735704,-0.06235386,-39.04170410,1142.27940000,735.49547000,-406.78393000,-35.61159643,1863.98980000,1203.55300000,-660.43680000,-35.43135268,-0.04017578,-0.01821153,0.02196425,-54.67036767,0.68588092,0.40899854,-0.27688238,-40.36887044,11.00294400,5.35641960,-5.64652440,-51.31830536,-0.23568192,-0.22012949,0.01555243,-6.59890670,0.12827013,0.06393052,-0.06433961,-50.15946191,
C4: Min (node 2165) → C1: Min (node 4324) in NEF (0.99951388),0.08206326,0.03731905,-0.04474421,-54.52404589,470.00530000,305.95090000,-164.05440000,-34.90479788,14.96014500,11.38276900,-3.57737600,-23.91270940,249.49697000,180.15606000,-69.34091000,-27.79228541,710.13920000,478.21112000,-231.92808000,-32.65952365,-0.06496107,-0.06321200,0.00174908,-2.69250316,-0.33456838,-0.28215427,0.05241411,-15.66618758,0.26960730,0.21894228,-0.05066502,-18.79215437,-0.08613303,-0.05138811,0.03474492,-40.33866799,-0.57795321,-0.47017324,0.10777997,-18.64856326,-12.38493300,-8.36978960,4.01514340,-32.41958112,0.49182018,0.41878512,-0.07303506,-14.84995187,13.03443200,12.16874300,-0.86568900,-6.64155523,0.64949936,3.79895310,3.14945374,484.90482577,2.54410910,2.18838840,-0.35572070,-13.98213229,16.70717800,16.24036800,-0.46681000,-2.79406851,11.59285900,9.83475170,-1.75810730,-15.16543331,0.45284044,0.39804601,-0.05479443,-12.10016270,2.55924380,2.16317840,-0.39606540,-15.47587612,0.43769540,0.37095124,-0.06674416,-15.24899736,2709.43920000,2246.31750000,-463.12170000,-17.09289878,4609.56260000,3777.33810000,-832.22450000,-18.05430520,0.08613303,0.05138811,-0.03474492,-40.33866799,1.66871830,1.44648590,-0.22223240,-13.31755036,42.43722200,40.05858500,-2.37863700,-5.60507236,0.12288140,0.27050835,0.14762695,120.13775071,0.44449842,0.40981612,-0.03468230,-7.80256992,
C4: Min (node 4249) → C1: Min (node 2140) in NEF (0.99984613),-0.14137570,-0.09661712,0.04475858,-31.65931911,181.77129000,244.68569000,62.91440000,34.61184657,4.97175110,7.22495640,2.25320530,45.32015490,96.92471000,127.91436000,30.98965000,31.97290969,94.67824000,162.63563000,67.95739000,71.77720034,0.10835297,0.08387583,-0.02447714,-22.59018373,-0.05494217,-0.08519253,-0.03025035,55.05853036,0.16329514,0.16906836,0.00577322,3.53545121,0.14033521,0.09093451,-0.04940070,-35.20192901,-0.12165622,-0.17931521,-0.05765899,47.39502016,-5.37533210,-7.31857640,-1.94324430,36.15114869,0.26199143,0.27024972,0.00825829,3.15212219,4.11503240,4.39428030,0.27924790,6.78604377,-1.26029970,-2.92429610,-1.66399640,132.03180164,0.81278898,0.99559794,0.18280896,22.49156478,3.65626350,4.35683280,0.70056930,19.16079900,2.13644880,3.06383470,0.92738590,43.40782236,0.08345400,0.12400386,0.04054986,48.58947800,0.77926321,0.98313251,0.20386930,26.16180225,0.11190221,0.14983014,0.03792793,33.89381675,816.62811000,1102.24180000,285.61369000,34.97475613,1286.11800000,1747.94230000,461.82430000,35.90839254,-0.14033521,-0.09093451,0.04940070,-35.20192901,0.58898455,0.69593766,0.10695311,18.15889907,9.42324560,11.72125600,2.29801040,24.38661261,-0.22057993,-0.27611777,-0.05553784,25.17810211,0.09870151,0.11991336,0.02121185,21.49090974,
