Region,I: Electron Density SCF,,,,I: Volume,,,,I: Kinetic Energy Density SCF,,,,I: Electron Localization Function SCF,,,,I: Valence density,,,,I: Area Bader charge,,,,I: Deformation charge,,,,I: Deformation volume,,,,I: Deformation (kinetic) energy,,,,I: Deformation positive charge,,,,I: Deformation negative charge,,,,I: Deformation positive volume,,,,I: Deformation negative volume,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation (kinetic) negative energy,,,,I: Solid angle (alpha),,,,I: Te per electron,,,
Atomic basin decomposition,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆
C2: Max (node 6098) → C2: Max (node 6158) in NEF (0.99992597),1.71255940,1.83640700,0.12384760,7.23172580,20.00482800,21.66698100,1.66215300,8.30875927,1.73439490,1.84908780,0.11469290,6.61284809,7.03921170,7.51748310,0.47827140,6.79438864,1.12390680,1.21285900,0.08895220,7.91455306,0.05339852,0.03423721,-0.01916130,-35.88358777,-0.06048909,-0.03858873,0.02190036,-36.20546839,-5.07284740,-4.45501060,0.61783680,-12.17929008,-0.03691121,-0.02634148,0.01056973,-28.63556240,0.31887943,0.37099263,0.05211320,16.34260322,-0.37936852,-0.40958136,-0.03021284,7.96398183,4.25229400,5.06433890,0.81204490,19.09663114,-9.32514140,-9.51934950,-0.19420810,2.08262901,0.18110644,0.20987042,0.02876398,15.88236178,-0.21801765,-0.23621190,-0.01819425,8.34531057,0.29432632,0.31177404,0.01744772,5.92801894,1877.08400000,1980.77090000,103.68690000,5.52382845,
C2: Max (node 6120) → C2: Max (node 6118) in NEF (0.99995175),1.84782080,1.81723800,-0.03058280,-1.65507391,28.83650800,27.90821700,-0.92829100,-3.21915192,1.83148240,1.81597670,-0.01550570,-0.84662020,10.62894400,10.06309000,-0.56585400,-5.32370855,1.23282690,1.20184350,-0.03098340,-2.51319954,-0.00283904,0.02894558,0.03178462,-1119.55448696,-0.00456882,-0.03324019,-0.02867137,627.54385735,2.63664590,2.12779890,-0.50884700,-19.29902684,-0.01908686,-0.03492925,-0.01584240,83.00161640,0.38269699,0.36957964,-0.01311735,-3.42760731,-0.38726582,-0.40281983,-0.01555401,4.01636530,10.09298200,9.61593260,-0.47704940,-4.72654563,-7.45633600,-7.48813360,-0.03179760,0.42645074,0.20525588,0.19920451,-0.00605137,-2.94820787,-0.22434274,-0.23413376,-0.00979102,4.36431328,0.30749696,0.30769726,0.00020030,0.06513886,1931.85860000,1971.80330000,39.94470000,2.06768239,
C2: Max (node 6148) → C2: Max (node 6134) in NEF (0.99996954),2.46371060,2.36031220,-0.10339840,-4.19685656,36.36230900,34.20981300,-2.15249600,-5.91958008,2.45229360,2.35028310,-0.10201050,-4.15979963,15.43070400,14.19938400,-1.23132000,-7.97967481,1.66735720,1.59925490,-0.06810230,-4.08444573,-0.07465033,-0.07714007,-0.00248974,3.33520834,0.06505791,0.07182893,0.00677101,10.40767202,2.43620150,2.32721170,-0.10898980,-4.47375966,0.05599806,0.06127073,0.00527267,9.41580230,0.55362853,0.54731462,-0.00631391,-1.14045965,-0.48857062,-0.47548570,0.01308492,-2.67820443,12.19115600,11.82670200,-0.36445400,-2.98949501,-9.75495410,-9.49949060,0.25546350,-2.61880781,0.33546184,0.33227159,-0.00319025,-0.95100236,-0.27946378,-0.27100086,0.00846292,-3.02827078,0.39817672,0.38052869,-0.01764803,-4.43221040,2501.79750000,2387.20220000,-114.59530000,-4.58051861,
C3: Max (node 6112) → C2: Max (node 6134) in NEF (0.99996752),2.28048340,2.36031220,0.07982880,3.50052099,32.21833200,34.20981300,1.99148100,6.18120454,2.28324270,2.35028310,0.06704040,2.93619246,12.78163500,14.19938400,1.41774900,11.09207860,1.53883840,1.59925490,0.06041650,3.92611076,-0.05554839,-0.07714007,-0.02159169,38.87005286,0.05479199,0.07182893,0.01703694,31.09385194,1.66469800,2.32721170,0.66251370,39.79783120,0.05406037,0.06127073,0.00721036,13.33761571,0.53626096,0.54731462,0.01105366,2.06124645,-0.48146897,-0.47548570,0.00598327,-1.24271145,11.12163400,11.82670200,0.70506800,6.33960801,-9.45693570,-9.49949060,-0.04255490,0.44998614,0.32858372,0.33227159,0.00368787,1.12235323,-0.27452335,-0.27100086,0.00352249,-1.28312947,0.37082250,0.38052869,0.00970619,2.61747602,2343.13960000,2387.20220000,44.06260000,1.88049402,
C3: Max (node 6140) → C2: Max (node 6118) in NEF (0.99981769),1.75576070,1.81723800,0.06147730,3.50146236,26.50133600,27.90821700,1.40688100,5.30871727,1.76235250,1.81597670,0.05362420,3.04276244,9.33841680,10.06309000,0.72467320,7.76012910,1.15648490,1.20184350,0.04535860,3.92210914,0.04206668,0.02894558,-0.01312111,-31.19120644,-0.04267788,-0.03324019,0.00943768,-22.11376114,1.81290210,2.12779890,0.31489680,17.36976310,-0.03890693,-0.03492925,0.00397768,-10.22356659,0.35769928,0.36957964,0.01188036,3.32132623,-0.40037716,-0.40281983,-0.00244267,0.61009224,9.17925360,9.61593260,0.43667900,4.75723865,-7.36635150,-7.48813360,-0.12178210,1.65322141,0.19387055,0.19920451,0.00533396,2.75129977,-0.23277748,-0.23413376,-0.00135628,0.58265086,0.29963790,0.30769726,0.00805936,2.68969980,1907.27960000,1971.80330000,64.52370000,3.38302260,
C3: Max (node 6160) → C2: Max (node 6158) in NEF (0.99997439),1.96579570,1.83640700,-0.12938870,-6.58200137,23.67456100,21.66698100,-2.00758000,-8.47990381,1.96585870,1.84908780,-0.11677090,-5.93994370,8.17527310,7.51748310,-0.65779000,-8.04609206,1.30671650,1.21285900,-0.09385750,-7.18269801,0.01144192,0.03423721,0.02279530,199.22623966,-0.01211411,-0.03858873,-0.02647463,218.54377863,-3.47760000,-4.45501060,-0.97741060,28.10589487,-0.01515343,-0.02634148,-0.01118804,73.83171538,0.42533960,0.37099263,-0.05434697,-12.77731253,-0.43745371,-0.40958136,0.02787235,-6.37149700,6.10689880,5.06433890,-1.04255990,-17.07183849,-9.58449880,-9.51934950,0.06514930,-0.67973612,0.23887265,0.20987042,-0.02900223,-12.14129370,-0.25402608,-0.23621190,0.01781418,-7.01273664,0.32953960,0.31177404,-0.01776556,-5.39102433,2100.12310000,1980.77090000,-119.35220000,-5.68310496,
C4: Max (node 6118) → C1: Max (node 6190) in NEF (0.99991545),1.67891020,1.81757520,0.13866500,8.25922673,28.92724500,30.76316500,1.83592000,6.34668113,1.65323450,1.79559740,0.14236290,8.61117403,11.27934900,11.74182100,0.46247200,4.10016571,1.11538470,1.20709950,0.09171480,8.22270558,0.01166641,0.01385193,0.00218552,18.73347285,-0.03794096,-0.02542868,0.01251228,-32.97828961,0.01731014,0.92686605,0.90955591,5254.47006309,-0.04082532,-0.03639169,0.00443363,-10.86000167,0.30459196,0.36292622,0.05833426,19.15160860,-0.34253292,-0.38835490,-0.04582198,13.37739450,8.28236310,9.78033830,1.49797520,18.08632611,-8.26505300,-8.85347220,-0.58841920,7.11936390,0.15871953,0.19000692,0.03128739,19.71237566,-0.19954484,-0.22639860,-0.02685376,13.45750659,0.28176277,0.30523785,0.02347508,8.33150526,1759.14880000,1960.07030000,200.92150000,11.42151818,
C4: Max (node 6140) → C1: Max (node 6168) in NEF (0.99993966),1.81618360,1.81715310,0.00096950,0.05338117,30.93797900,29.83720900,-1.10077000,-3.55798936,1.78363880,1.80528740,0.02164860,1.21373229,11.78086000,11.12533600,-0.65552400,-5.56431364,1.21717850,1.20645640,-0.01072210,-0.88089791,-0.01916836,0.01493694,0.03410530,-177.92494561,-0.00876043,-0.02651788,-0.01775745,202.70065270,0.20787711,-0.00989042,-0.21776753,-104.75782240,-0.01707888,-0.02736481,-0.01028594,60.22606756,0.35583953,0.36410286,0.00826333,2.32220687,-0.36459996,-0.39062074,-0.02602078,7.13680276,9.42505190,9.38117110,-0.04388080,-0.46557622,-9.21717480,-9.39106150,-0.17388670,1.88655096,0.18766492,0.19395867,0.00629375,3.35371683,-0.20474380,-0.22132348,-0.01657968,8.09776902,0.29950253,0.30534834,0.00584581,1.95183994,1864.83380000,1958.96960000,94.13580000,5.04794583,
C4: Max (node 6166) → C1: Max (node 6148) in NEF (0.99996645),2.59815680,2.40319870,-0.19495810,-7.50370801,42.73858900,37.14733000,-5.59125900,-13.08246044,2.57548880,2.40095630,-0.17453250,-6.77667478,18.97838100,16.10711800,-2.87126300,-15.12912508,1.76068740,1.62437110,-0.13631630,-7.74222045,-0.08574866,-0.06671586,0.01903281,-22.19603872,0.04670139,0.05194656,0.00524517,11.23129526,-0.22518726,-0.91697561,-0.69178835,307.20581173,0.05790419,0.06375650,0.00585231,10.10687793,0.53650833,0.53098760,-0.00552073,-1.02901105,-0.48980694,-0.47904103,0.01076591,-2.19799050,12.30308200,11.08447200,-1.21861000,-9.90491651,-12.52826900,-12.00144800,0.52682100,-4.20505818,0.32727935,0.32652912,-0.00075023,-0.22923231,-0.26937516,-0.26277262,0.00660254,-2.45105748,0.41873470,0.38941381,-0.02932089,-7.00225943,2611.69860000,2386.64360000,-225.05500000,-8.61718883,
H1: Max (node 5460) → H5: Max (node 5486) in NEF (0.99977569),1.01905320,0.93725702,-0.08179618,-8.02668398,54.16901600,48.00074700,-6.16826900,-11.38707965,0.61323724,0.58300069,-0.03023655,-4.93064479,33.19677900,30.91078900,-2.28599000,-6.88618013,1.01905320,0.93725702,-0.08179618,-8.02668398,-0.01905322,0.06274298,0.08179620,-429.30388081,0.00000000,0.00000000,-0.00000000,-85.18816140,-0.00000003,0.00000001,0.00000004,-142.84900318,0.00000000,-0.00000000,-0.00000000,-107.34502126,0.34759836,0.33915394,-0.00844442,-2.42936129,-0.34759836,-0.33915394,0.00844442,-2.42936129,11.45012300,11.54828100,0.09815800,0.85726590,-11.45012300,-11.54828100,-0.09815800,0.85726590,0.16713182,0.16495464,-0.00217718,-1.30267235,-0.16713182,-0.16495464,0.00217718,-1.30267235,1.00000000,1.00000000,0.00000000,0.00000000,3623.49520000,3843.38180000,219.88660000,6.06835632,
H2: Max (node 5456) → H6: Max (node 5470) in NEF (0.99991522),0.94875738,0.94851679,-0.00024059,-0.02535843,48.16931300,47.82446300,-0.34485000,-0.71591222,0.58677204,0.58810256,0.00133052,0.22675245,26.24742200,26.96586300,0.71844100,2.73718691,0.94875738,0.94851679,-0.00024059,-0.02535843,0.05124262,0.05148321,0.00024059,0.46950171,-0.00000000,0.00000000,0.00000000,-698.00019631,0.00000001,-0.00000000,-0.00000001,-115.10866589,0.00000000,0.00000000,-0.00000000,-51.06857816,0.34055164,0.33894044,-0.00161120,-0.47311474,-0.34055164,-0.33894044,0.00161120,-0.47311474,11.28036900,10.93194000,-0.34842900,-3.08880853,-11.28036900,-10.93194000,0.34842900,-3.08880853,0.16523685,0.16508359,-0.00015326,-0.09275171,-0.16523685,-0.16508359,0.00015326,-0.09275171,1.00000000,1.00000000,0.00000000,0.00000000,3800.30690000,3804.91540000,4.60850000,0.12126652,
H3: Max (node 5452) → H4: Max (node 5462) in NEF (0.99984713),0.96974158,0.94551411,-0.02422747,-2.49834291,49.52828900,47.80125100,-1.72703800,-3.48697287,0.60068781,0.59058192,-0.01010589,-1.68238640,30.39611500,29.55499300,-0.84112200,-2.76720232,0.96974158,0.94551411,-0.02422747,-2.49834291,0.03025842,0.05448589,0.02422747,80.06854423,-0.00000000,0.00000000,0.00000000,-126.71951896,-0.00000001,0.00000002,0.00000004,-299.33020142,-0.00000000,0.00000000,0.00000000,-133.01400156,0.33723720,0.33542159,-0.00181561,-0.53837774,-0.33723720,-0.33542159,0.00181561,-0.53837774,10.56830900,10.72877900,0.16047000,1.51840753,-10.56830900,-10.72877900,-0.16047000,1.51840753,0.16600630,0.16520926,-0.00079704,-0.48012636,-0.16600630,-0.16520926,0.00079704,-0.48012636,1.00000000,1.00000000,0.00000000,0.00000000,3752.41630000,3815.79520000,63.37890000,1.68901569,
H4: Max (node 5466) → H4: Max (node 5462) in NEF (0.99997997),0.91873400,0.94551411,0.02678011,2.91489267,46.05293500,47.80125100,1.74831600,3.79631830,0.57901535,0.59058192,0.01156657,1.99762752,28.67264500,29.55499300,0.88234800,3.07731638,0.91873400,0.94551411,0.02678011,2.91489267,0.08126600,0.05448589,-0.02678011,-32.95364482,-0.00000000,0.00000000,0.00000000,-144.25664508,0.00000000,0.00000002,0.00000002,8805.50940136,0.00000000,0.00000000,0.00000000,2.61353563,0.33311988,0.33542159,0.00230171,0.69095546,-0.33311988,-0.33542159,-0.00230171,0.69095546,10.92827200,10.72877900,-0.19949300,-1.82547616,-10.92827200,-10.72877900,0.19949300,-1.82547616,0.16429236,0.16520926,0.00091690,0.55809047,-0.16429236,-0.16520926,-0.00091690,0.55809047,1.00000000,1.00000000,0.00000000,0.00000000,3885.35340000,3815.79520000,-69.55820000,-1.79026701,
H5: Max (node 5464) → H5: Max (node 5486) in NEF (0.99982815),0.85828249,0.93725702,0.07897453,9.20146116,42.79385500,48.00074700,5.20689200,12.16738244,0.55145489,0.58300069,0.03154580,5.72046791,29.03431400,30.91078900,1.87647500,6.46295621,0.85828249,0.93725702,0.07897453,9.20146116,0.14171751,0.06274298,-0.07897453,-55.72672495,-0.00000000,0.00000000,0.00000000,-120.93891633,-0.00000002,0.00000001,0.00000003,-154.47152110,0.00000000,-0.00000000,-0.00000000,-119.47838418,0.32575464,0.33915394,0.01339930,4.11331056,-0.32575464,-0.33915394,-0.01339930,4.11331056,11.40253300,11.54828100,0.14574800,1.27820722,-11.40253300,-11.54828100,-0.14574800,1.27820722,0.16086405,0.16495464,0.00409059,2.54288637,-0.16086405,-0.16495464,-0.00409059,2.54288637,1.00000000,1.00000000,0.00000000,0.00000000,4041.74730000,3843.38180000,-198.36550000,-4.90791446,
H6: Max (node 5460) → H6: Max (node 5470) in NEF (0.99992715),0.94468449,0.94851679,0.00383230,0.40566983,47.39990400,47.82446300,0.42455900,0.89569591,0.58765872,0.58810256,0.00044384,0.07552683,27.45876800,26.96586300,-0.49290500,-1.79507325,0.94468449,0.94851679,0.00383230,0.40566983,0.05531551,0.05148321,-0.00383230,-6.92807833,0.00000000,0.00000000,0.00000000,3907.01921287,-0.00000002,-0.00000000,0.00000001,-90.83942129,-0.00000000,0.00000000,0.00000000,-183.55064599,0.33751772,0.33894044,0.00142272,0.42152454,-0.33751772,-0.33894044,-0.00142272,0.42152454,10.72611500,10.93194000,0.20582500,1.91891472,-10.72611500,-10.93194000,-0.20582500,1.91891472,0.16505752,0.16508359,0.00002607,0.01579449,-0.16505752,-0.16508359,-0.00002607,0.01579449,1.00000000,1.00000000,0.00000000,0.00000000,3815.75760000,3804.91540000,-10.84220000,-0.28414279,
Total,29.76381764,29.76634424,0.00252660,0.00848883,651.85080500,650.31835200,-1.53245300,-0.23509260,27.55430385,27.55774774,0.00344389,0.01249856,316.76423360,316.37175420,-0.39247940,-0.12390269,21.76381764,21.76634464,0.00252700,0.01161101,0.23618234,0.23365562,-0.00252672,-1.06981645,-0.00000000,0.00000000,0.00000001,-188.26655326,0.00000005,0.00000010,0.00000005,115.89433063,-0.00000000,-0.00000000,-0.00000000,219.45845790,7.11592142,7.11883908,0.00291766,0.04100186,-7.11592143,-7.11883906,-0.00291763,0.04100144,180.44514500,179.92390980,-0.52123520,-0.28886075,-180.44514350,-179.92391080,0.52123270,-0.28885937,3.89617899,3.89417744,-0.00200155,-0.05137213,-3.89617898,-3.89417742,0.00200156,-0.05137238,10.00000000,9.99999998,-0.00000002,-0.00000020,48164.74770000,48219.10460000,54.35690000,0.11285619,
Min basin decomposition according to INS: Electron Density SCF
C1: Min (node 2120) → C1: Min (node 2804) in NEF (0.99977556),2.01595730,1.79026840,-0.22568890,-11.19512303,34.84124700,33.58396800,-1.25727900,-3.60859357,2.06959190,1.77211120,-0.29748070,-14.37388212,13.55298000,13.73952500,0.18654500,1.37641316,1.28029620,1.17569480,-0.10460140,-8.17009376,0.19102613,0.05345248,-0.13757365,-72.01823489,-0.18557607,-0.06510695,0.12046912,-64.91630252,0.43591781,3.54738660,3.11146879,713.77418372,-0.13499726,-0.07217551,0.06282175,-46.53557561,0.33918743,0.34081692,0.00162949,0.48040990,-0.52476350,-0.40592387,0.11883963,-22.64632163,10.21088700,10.18276900,-0.02811800,-0.27537275,-9.77496870,-6.63538200,3.13958670,-32.11863686,0.17820536,0.17559266,-0.00261270,-1.46611752,-0.31320262,-0.24776817,0.06543445,-20.89205065,0.36783057,0.30728682,-0.06054375,-16.45968414,2204.68390000,1808.10210000,-396.58180000,-17.98814787,
C1: Min (node 3373) → C1: Min (node 3390) in NEF (0.99844260),0.83587636,1.13377870,0.29790234,35.63952209,9.47901010,13.01611700,3.53710690,37.31515066,0.79236393,1.14936770,0.35700377,45.05553023,3.69280600,4.73758320,1.04477720,28.29223089,0.61590618,0.77304072,0.15713454,25.51273962,-0.17596582,-0.05156468,0.12440114,-70.69619543,0.17759544,0.04472383,-0.13287161,-74.81701839,-0.80853402,-4.61453950,-3.80600548,470.72916981,0.13316929,0.06682156,-0.06634773,-49.82209787,0.28401744,0.25715954,-0.02685790,-9.45642634,-0.10642200,-0.21243571,-0.10601371,99.61634812,4.28394790,3.86300010,-0.42094780,-9.82616525,-5.09248190,-8.47753960,-3.38505770,66.47166876,0.17789200,0.16551930,-0.01237270,-6.95517505,-0.04472271,-0.09869774,-0.05397504,120.68821102,0.10998509,0.18036901,0.07038392,63.99405592,792.40554000,1249.41800000,457.01246000,57.67406169,
C1: Min (node 4248) → C1: Min (node 2133) in NEF (0.99997430),0.99992758,1.28221570,0.28228812,28.23085648,11.89941400,16.67273100,4.77331700,40.11388292,0.97992775,1.27658840,0.29666065,30.27372681,4.47434150,6.39589370,1.92155220,42.94603351,0.70645076,0.88001269,0.17356193,24.56815674,-0.11949710,-0.07560668,0.04389042,-36.72927544,0.12167129,0.06797951,-0.05369178,-44.12855654,-1.82588180,-2.98447890,-1.15859710,63.45411297,0.10045241,0.06960913,-0.03084328,-30.70436638,0.28412607,0.29847522,0.01434915,5.05027575,-0.16245478,-0.23049571,-0.06804093,41.88299661,4.57250610,5.44948830,0.87698220,19.17946485,-6.39838780,-8.43396720,-2.03557940,31.81394226,0.17748382,0.18391336,0.00642954,3.62260627,-0.07703141,-0.11430422,-0.03727281,48.38650305,0.14673841,0.20110150,0.05436309,37.04762100,1075.62680000,1368.56400000,292.93720000,27.23409272,
C1: Min (node 817) → C1: Min (node 4340) in NEF (0.99985568),2.13342200,1.83166410,-0.30175790,-14.14431369,37.31613500,34.47488800,-2.84124700,-7.61399057,2.15160730,1.80377390,-0.34783340,-16.16621212,14.60528800,14.10127300,-0.50401500,-3.45090764,1.38253020,1.20917880,-0.17335140,-12.53870621,0.11925355,0.03579189,-0.08346166,-69.98672995,-0.11369066,-0.04759639,0.06609427,-58.13518278,2.19849800,4.05163180,1.85313380,84.29090224,-0.09862444,-0.06425518,0.03436926,-34.84862368,0.41536643,0.36156499,-0.05380144,-12.95276559,-0.52905708,-0.40916138,0.11989570,-22.66214829,12.06736800,10.75072500,-1.31664300,-10.91077193,-9.86887010,-6.69909300,3.16977710,-32.11894642,0.21719402,0.18546939,-0.03172463,-14.60658539,-0.31581846,-0.24972457,0.06609389,-20.92781087,0.37544593,0.31124267,-0.06420326,-17.10053429,2275.99130000,1879.59940000,-396.39190000,-17.41623090,
C2: Min (node 1566) → C2: Min (node 3048) in NEF (0.99994127),1.63619970,1.74175370,0.10555400,6.45116852,26.46387800,27.46408200,1.00020400,3.77950654,1.63864750,1.76105580,0.12240830,7.47008127,10.30971700,10.20430500,-0.10541200,-1.02245290,1.06846870,1.12525510,0.05678640,5.31474623,0.06699320,0.10774203,0.04074883,60.82531537,-0.07383176,-0.11204435,-0.03821259,51.75629351,2.27750450,1.63741260,-0.64009190,-28.10496752,-0.06970345,-0.09317077,-0.02346732,33.66736749,0.28728713,0.30383593,0.01654880,5.76036943,-0.36111890,-0.41588028,-0.05476138,15.16436276,7.55353350,7.71281890,0.15928540,2.10875347,-5.27602900,-6.07540630,-0.79937730,15.15111649,0.15347978,0.16252253,0.00904275,5.89181845,-0.22318323,-0.25569330,-0.03251007,14.56653800,0.28386548,0.30824928,0.02438380,8.58991379,1688.87250000,1838.07490000,149.20240000,8.83443836,
C2: Min (node 2898) → C2: Min (node 19) in NEF (0.99966840),1.40979110,1.44728530,0.03749420,2.65955715,14.87523100,16.00916400,1.13393300,7.62296061,1.41707690,1.39481260,-0.02226430,-1.57114268,5.61452250,6.37242420,0.75790170,13.49895205,0.96146376,1.02920470,0.06774094,7.04560513,-0.06480916,-0.19304368,-0.12823452,197.86481719,0.05940886,0.19012604,0.13071718,220.02975179,-4.22432950,-1.50527650,2.71905300,-64.36649887,0.06802171,0.13736274,0.06934103,101.93954239,0.32825953,0.43606612,0.10780659,32.84187667,-0.26885067,-0.24594008,0.02291059,-8.52167860,4.65887720,6.76250310,2.10362590,45.15306606,-8.88320670,-8.26777960,0.61542710,-6.92798356,0.20485947,0.26124579,0.05638632,27.52439026,-0.13683775,-0.12388305,0.01295470,-9.46719747,0.22416365,0.20904027,-0.01512338,-6.74658001,1528.78340000,1430.91470000,-97.86870000,-6.40173749,
C2: Min (node 46) → C2: Min (node 4072) in NEF (0.99998440),1.49204430,1.69865310,0.20660880,13.84736365,23.69287300,26.92834600,3.23547300,13.65589137,1.52697120,1.72561920,0.19864800,13.00928269,9.01482070,10.00885700,0.99403630,11.02668964,0.94878424,1.09078020,0.14199596,14.96609598,0.13773586,0.12496549,-0.01277037,-9.27163776,-0.14427966,-0.12920762,0.01507204,-10.44640665,0.54900428,1.46302880,0.91402452,166.48768567,-0.10774475,-0.10266408,0.00508067,-4.71546874,0.21145432,0.28331658,0.07186226,33.98476796,-0.35573398,-0.41252420,-0.05679022,15.96423822,5.55406810,7.36618440,1.81211630,32.62682897,-5.00506380,-5.90315560,-0.89809180,17.94366338,0.11291909,0.15142777,0.03850868,34.10289615,-0.22066384,-0.25409185,-0.03342801,15.14883907,0.27163002,0.30393643,0.03230641,11.89353445,1582.73130000,1804.50190000,221.77060000,14.01189197,
C2: Min (node 4635) → C2: Min (node 4665) in NEF (0.99997692),1.48605580,1.12626530,-0.35979050,-24.21110297,20.17166400,13.38341800,-6.78824600,-33.65238485,1.43547540,1.13386000,-0.30161540,-21.01153388,8.15979960,5.19437090,-2.96542870,-36.34193051,1.04537410,0.76871721,-0.27665689,-26.46486937,-0.16401076,-0.05362113,0.11038963,-67.30633222,0.15870256,0.05112593,-0.10757663,-67.78506093,1.39782070,-1.59516480,-2.99298550,-214.11798380,0.10942649,0.05847210,-0.05095439,-46.56494602,0.42820397,0.26466825,-0.16353572,-38.19107983,-0.26950141,-0.21354232,0.05595909,-20.76393218,8.76995270,4.66546740,-4.10448530,-46.80168115,-7.37213200,-6.26063220,1.11149980,-15.07704691,0.25056583,0.16615043,-0.08441540,-33.68990896,-0.14113934,-0.10767833,0.03346101,-23.70778409,0.22034085,0.17877402,-0.04156683,-18.86478608,1510.35280000,1266.28480000,-244.06800000,-16.15966813,
C3: Min (node 1544) → C2: Min (node 3048) in NEF (0.99988064),1.87583820,1.74175370,-0.13408450,-7.14797790,29.28094300,27.46408200,-1.81686100,-6.20492653,1.90176020,1.76105580,-0.14070440,-7.39864048,10.60303200,10.20430500,-0.39872700,-3.76049983,1.20853340,1.12525510,-0.08327830,-6.89085631,0.12607620,0.10774203,-0.01833417,-14.54213404,-0.12675678,-0.11204435,0.01471243,-11.60681898,1.78991160,1.63741260,-0.15249900,-8.51991797,-0.10397583,-0.09317077,0.01080506,-10.39189781,0.33943257,0.30383593,-0.03559664,-10.48710205,-0.46618936,-0.41588028,0.05030908,-10.79155475,8.58175580,7.71281890,-0.86893690,-10.12539765,-6.79184420,-6.07540630,0.71643790,-10.54850316,0.18149897,0.16252253,-0.01897644,-10.45539818,-0.28547481,-0.25569330,0.02978151,-10.43227247,0.33365239,0.30824928,-0.02540311,-7.61364545,1997.99480000,1838.07490000,-159.91990000,-8.00401983,
